code	name	description	keywords	knowledge_type_code	stem_element	course_code	grade_code	week_code	prompt_ready
SIO_TOAN_HHDL_TGĐĐ_05	Nhận biết sự đồng quy của các đường đặc biệt	Nhận biết được sự đồng quy của các đường đặc biệt đó trong tam giác (trọng tâm, trực tâm, tâm đường tròn nội/ngoại tiếp).	đồng quy, trọng tâm, trực tâm, tâm đường tròn nội tiếp, tâm đường tròn ngoại tiếp	FACTUAL	M	TOAN	G8	W23	"Mã LO: SIO_TOAN_HHDL_TGĐĐ_05
Tên: Nhận biết sự đồng quy của các đường đặc biệt
Mô tả: Nhận biết được sự đồng quy của các đường đặc biệt đó trong tam giác (trọng tâm, trực tâm, tâm đường tròn nội/ngoại tiếp).
Từ khóa: đồng quy, trọng tâm, trực tâm, tâm đường tròn nội tiếp, tâm đường tròn ngoại tiếp
Loại kiến thức: FACTUAL
Môn học: TOAN
Lớp: G8
Tuần: W23"
ULO_TOAN_TKXS	Phân tích và biểu diễn dữ liệu thống kê, làm quen với xác suất	Phát triển khả năng thu thập, xử lý, biểu diễn dữ liệu thống kê và mô tả được xác suất thực nghiệm của biến cố.	thống kê, xác suất, dữ liệu, biểu đồ, phân tích dữ liệu	PROCEDURAL	M	TOAN	G8	W33	"Mã LO: ULO_TOAN_TKXS
Tên: Phân tích và biểu diễn dữ liệu thống kê, làm quen với xác suất
Mô tả: Phát triển khả năng thu thập, xử lý, biểu diễn dữ liệu thống kê và mô tả được xác suất thực nghiệm của biến cố.
Từ khóa: thống kê, xác suất, dữ liệu, biểu đồ, phân tích dữ liệu
Loại kiến thức: PROCEDURAL
Môn học: TOAN
Lớp: G8
Tuần: W33"
CIO_TOAN_TKXS_TTDL	Thu thập, phân loại và biểu diễn dữ liệu	Thu thập, phân loại và biểu diễn được dữ liệu bằng các dạng biểu đồ khác nhau.	thu thập dữ liệu, phân loại, biểu diễn dữ liệu, biểu đồ, bảng dữ liệu	PROCEDURAL	M	TOAN	G8	W16	"Mã LO: CIO_TOAN_TKXS_TTDL
Tên: Thu thập, phân loại và biểu diễn dữ liệu
Mô tả: Thu thập, phân loại và biểu diễn được dữ liệu bằng các dạng biểu đồ khác nhau.
Từ khóa: thu thập dữ liệu, phân loại, biểu diễn dữ liệu, biểu đồ, bảng dữ liệu
Loại kiến thức: PROCEDURAL
Môn học: TOAN
Lớp: G8
Tuần: W16"
SIO_TOAN_TKXS_TTDL_01	Thu thập, phân loại và biểu diễn được dữ liệu	Thu thập, phân loại và biểu diễn được dữ liệu bằng các dạng: bảng dữ liệu, biểu đồ tranh, biểu đồ cột, biểu đồ cột kép, biểu đồ đoạn thẳng, biểu đồ hình quạt tròn.	bảng dữ liệu, biểu đồ tranh, biểu đồ cột, biểu đồ đoạn thẳng, biểu đồ hình quạt tròn	PROCEDURAL	M	TOAN	G8	W16	"Mã LO: SIO_TOAN_TKXS_TTDL_01
Tên: Thu thập, phân loại và biểu diễn được dữ liệu
Mô tả: Thu thập, phân loại và biểu diễn được dữ liệu bằng các dạng: bảng dữ liệu, biểu đồ tranh, biểu đồ cột, biểu đồ cột kép, biểu đồ đoạn thẳng, biểu đồ hình quạt tròn.
Từ khóa: bảng dữ liệu, biểu đồ tranh, biểu đồ cột, biểu đồ đoạn thẳng, biểu đồ hình quạt tròn
Loại kiến thức: PROCEDURAL
Môn học: TOAN
Lớp: G8
Tuần: W16"
CIO_TOAN_TKXS_PTDL	Phân tích và xử lý dữ liệu thống kê	Phân tích, xử lý và lựa chọn cách biểu diễn dữ liệu phù hợp để rút ra kết luận.	phân tích dữ liệu, xử lý dữ liệu, biểu đồ, kết luận, số trung bình cộng, mốt, trung vị	CONCEPT	M	TOAN	G8	W17	"Mã LO: CIO_TOAN_TKXS_PTDL
Tên: Phân tích và xử lý dữ liệu thống kê
Mô tả: Phân tích, xử lý và lựa chọn cách biểu diễn dữ liệu phù hợp để rút ra kết luận.
Từ khóa: phân tích dữ liệu, xử lý dữ liệu, biểu đồ, kết luận, số trung bình cộng, mốt, trung vị
Loại kiến thức: CONCEPT
Môn học: TOAN
Lớp: G8
Tuần: W17"
SIO_TOAN_TKXS_PTDL_01	Phân tích và xử lí dữ liệu từ biểu đồ	Phân tích và xử lí được dữ liệu thể hiện ở các dạng biểu đồ trên để rút ra kết luận (ví dụ: tính hợp lí của dữ liệu, lập bảng tần số, tần số tương đối).	phân tích, xử lí dữ liệu, biểu đồ, kết luận, bảng tần số	CONCEPT	M	TOAN	G8	W17	"Mã LO: SIO_TOAN_TKXS_PTDL_01
Tên: Phân tích và xử lí dữ liệu từ biểu đồ
Mô tả: Phân tích và xử lí được dữ liệu thể hiện ở các dạng biểu đồ trên để rút ra kết luận (ví dụ: tính hợp lí của dữ liệu, lập bảng tần số, tần số tương đối).
Từ khóa: phân tích, xử lí dữ liệu, biểu đồ, kết luận, bảng tần số
Loại kiến thức: CONCEPT
Môn học: TOAN
Lớp: G8
Tuần: W17"
SIO_TOAN_TKXS_PTDL_02	Lựa chọn và biểu diễn dữ liệu vào biểu đồ thích hợp	Lựa chọn và biểu diễn được dữ liệu vào biểu đồ thích hợp ở các dạng đã học.	lựa chọn, biểu diễn dữ liệu, biểu đồ, thích hợp	PROCEDURAL	M	TOAN	G8	W17	"Mã LO: SIO_TOAN_TKXS_PTDL_02
Tên: Lựa chọn và biểu diễn dữ liệu vào biểu đồ thích hợp
Mô tả: Lựa chọn và biểu diễn được dữ liệu vào biểu đồ thích hợp ở các dạng đã học.
Từ khóa: lựa chọn, biểu diễn dữ liệu, biểu đồ, thích hợp
Loại kiến thức: PROCEDURAL
Môn học: TOAN
Lớp: G8
Tuần: W17"
SIO_TOAN_TKXS_PTDL_03	Tính các số đặc trưng của mẫu số liệu	Tính được số trung bình cộng, xác định được mốt, trung vị và khoảng tứ phân vị của mẫu số liệu không ghép nhóm.	số trung bình cộng, mốt, trung vị, khoảng tứ phân vị, mẫu số liệu	PROCEDURAL	M	TOAN	G8	W17	"Mã LO: SIO_TOAN_TKXS_PTDL_03
Tên: Tính các số đặc trưng của mẫu số liệu
Mô tả: Tính được số trung bình cộng, xác định được mốt, trung vị và khoảng tứ phân vị của mẫu số liệu không ghép nhóm.
Từ khóa: số trung bình cộng, mốt, trung vị, khoảng tứ phân vị, mẫu số liệu
Loại kiến thức: PROCEDURAL
Môn học: TOAN
Lớp: G8
Tuần: W17"
CIO_TOAN_TKXS_XSTN	Làm quen với xác suất thực nghiệm	Mô tả được các kết quả có thể xảy ra và xác suất thực nghiệm của một biến cố trong các mô hình đơn giản.	xác suất, biến cố, phép thử nghiệm, xác suất thực nghiệm	CONCEPT	M	TOAN	G8	W33	"Mã LO: CIO_TOAN_TKXS_XSTN
Tên: Làm quen với xác suất thực nghiệm
Mô tả: Mô tả được các kết quả có thể xảy ra và xác suất thực nghiệm của một biến cố trong các mô hình đơn giản.
Từ khóa: xác suất, biến cố, phép thử nghiệm, xác suất thực nghiệm
Loại kiến thức: CONCEPT
Môn học: TOAN
Lớp: G8
Tuần: W33"
SIO_TOAN_TKXS_XSTN_01	Mô tả được các kết quả có thể xảy ra của phép thử nghiệm	Mô tả được các kết quả có thể xảy ra của một phép thử nghiệm ngẫu nhiên.	kết quả, phép thử nghiệm ngẫu nhiên, không gian mẫu	CONCEPT	M	TOAN	G8	W31	"Mã LO: SIO_TOAN_TKXS_XSTN_01
Tên: Mô tả được các kết quả có thể xảy ra của phép thử nghiệm
Mô tả: Mô tả được các kết quả có thể xảy ra của một phép thử nghiệm ngẫu nhiên.
Từ khóa: kết quả, phép thử nghiệm ngẫu nhiên, không gian mẫu
Loại kiến thức: CONCEPT
Môn học: TOAN
Lớp: G8
Tuần: W31"
SIO_TOAN_TKXS_XSTN_02	Mô tả được xác suất thực nghiệm của một biến cố	Mô tả được xác suất thực nghiệm của một biến cố trong một số mô hình xác suất đơn giản.	xác suất thực nghiệm, biến cố, mô hình xác suất	CONCEPT	M	TOAN	G8	W33	"Mã LO: SIO_TOAN_TKXS_XSTN_02
Tên: Mô tả được xác suất thực nghiệm của một biến cố
Mô tả: Mô tả được xác suất thực nghiệm của một biến cố trong một số mô hình xác suất đơn giản.
Từ khóa: xác suất thực nghiệm, biến cố, mô hình xác suất
Loại kiến thức: CONCEPT
Môn học: TOAN
Lớp: G8
Tuần: W33"
ULO_TOAN_UD_001	Vận dụng Toán học vào thực tiễn	Vận dụng kiến thức toán học để giải quyết các vấn đề liên môn và thực tiễn.	ứng dụng, toán học, thực tiễn, liên môn	PROCEDURAL	M	TOAN	G8	W14	"Mã LO: ULO_TOAN_UD_001
Tên: Vận dụng Toán học vào thực tiễn
Mô tả: Vận dụng kiến thức toán học để giải quyết các vấn đề liên môn và thực tiễn.
Từ khóa: ứng dụng, toán học, thực tiễn, liên môn
Loại kiến thức: PROCEDURAL
Môn học: TOAN
Lớp: G8
Tuần: W14"
CIO_TOAN_UD_TH_001	Vận dụng Toán học trong Tin học	Thực hiện được việc quy đổi giữa các đơn vị đo dung lượng thông tin cơ bản.	tin học, đơn vị đo, dung lượng, Byte, KB, MB, GB, quy đổi	PROCEDURAL	M	TOAN	G8	W6	"Mã LO: CIO_TOAN_UD_TH_001
Tên: Vận dụng Toán học trong Tin học
Mô tả: Thực hiện được việc quy đổi giữa các đơn vị đo dung lượng thông tin cơ bản.
Từ khóa: tin học, đơn vị đo, dung lượng, Byte, KB, MB, GB, quy đổi
Loại kiến thức: PROCEDURAL
Môn học: TOAN
Lớp: G8
Tuần: W6"
SIO_TOAN_UD_TH_0001	Thực hiện được việc quy đổi giữa các đơn vị đo dung lượng	Thực hiện được việc quy đổi giữa các đơn vị đo dung lượng thông tin cơ bản (Byte, KB, MB, GB).	đơn vị đo dung lượng, Byte, KB, MB, GB, quy đổi	PROCEDURAL	M	TOAN	G8	W6	"Mã LO: SIO_TOAN_UD_TH_0001
Tên: Thực hiện được việc quy đổi giữa các đơn vị đo dung lượng
Mô tả: Thực hiện được việc quy đổi giữa các đơn vị đo dung lượng thông tin cơ bản (Byte, KB, MB, GB).
Từ khóa: đơn vị đo dung lượng, Byte, KB, MB, GB, quy đổi
Loại kiến thức: PROCEDURAL
Môn học: TOAN
Lớp: G8
Tuần: W6"
CIO_TOAN_UD_CN_001	Vận dụng Toán học trong Công nghệ	Vận dụng kiến thức toán học để tính toán chi phí và thành phần dinh dưỡng.	công nghệ, dinh dưỡng, chi phí, tính toán, tỉ số phần trăm	PROCEDURAL	M	TOAN	G8	W14	"Mã LO: CIO_TOAN_UD_CN_001
Tên: Vận dụng Toán học trong Công nghệ
Mô tả: Vận dụng kiến thức toán học để tính toán chi phí và thành phần dinh dưỡng.
Từ khóa: công nghệ, dinh dưỡng, chi phí, tính toán, tỉ số phần trăm
Loại kiến thức: PROCEDURAL
Môn học: TOAN
Lớp: G8
Tuần: W14"
SIO_TOAN_UD_CN_002	Vận dụng kiến thức toán học để tính toán trong Công nghệ	Vận dụng kiến thức toán học (số học, tỉ số phần trăm) để tính toán thành phần dinh dưỡng cơ bản, chi phí cho một bữa ăn gia đình.	tính toán, thành phần dinh dưỡng, chi phí, bữa ăn, tỉ số phần trăm	PROCEDURAL	M	TOAN	G8	W14	"Mã LO: SIO_TOAN_UD_CN_002
Tên: Vận dụng kiến thức toán học để tính toán trong Công nghệ
Mô tả: Vận dụng kiến thức toán học (số học, tỉ số phần trăm) để tính toán thành phần dinh dưỡng cơ bản, chi phí cho một bữa ăn gia đình.
Từ khóa: tính toán, thành phần dinh dưỡng, chi phí, bữa ăn, tỉ số phần trăm
Loại kiến thức: PROCEDURAL
Môn học: TOAN
Lớp: G8
Tuần: W14"
ULO_NSC_CSBD_01	Hiểu về Chất và Sự biến đổi của chất	Phát triển hiểu biết về các loại chất vô cơ và hữu cơ, tính chất, sự biến đổi và các khái niệm liên quan.	chất, biến đổi, kim loại, phi kim, hợp chất hữu cơ	CONCEPT	S	KHTN	G9	W30	"Mã LO: ULO_NSC_CSBD_01
Tên: Hiểu về Chất và Sự biến đổi của chất
Mô tả: Phát triển hiểu biết về các loại chất vô cơ và hữu cơ, tính chất, sự biến đổi và các khái niệm liên quan.
Từ khóa: chất, biến đổi, kim loại, phi kim, hợp chất hữu cơ
Loại kiến thức: CONCEPT
Môn học: KHTN
Lớp: G9
Tuần: W30"
CIO_NSC_CSBD_KL_01	Hiểu về tính chất của kim loại	Trình bày được các tính chất chung và dãy hoạt động hóa học của kim loại.	kim loại, tính chất vật lí, tính chất hóa học, dãy hoạt động hóa học	CONCEPT	S	KHTN	G9	W9	"Mã LO: CIO_NSC_CSBD_KL_01
Tên: Hiểu về tính chất của kim loại
Mô tả: Trình bày được các tính chất chung và dãy hoạt động hóa học của kim loại.
Từ khóa: kim loại, tính chất vật lí, tính chất hóa học, dãy hoạt động hóa học
Loại kiến thức: CONCEPT
Môn học: KHTN
Lớp: G9
Tuần: W9"
SIO_NSC_CSBD_KL_01	Trình bày các tính chất chung của kim loại	Trình bày các tính chất chung của kim loại (tính chất vật lí, tính chất hóa học).	kim loại, tính chất vật lí, tính chất hóa học	CONCEPT	S	KHTN	G9	W5	"Mã LO: SIO_NSC_CSBD_KL_01
Tên: Trình bày các tính chất chung của kim loại
Mô tả: Trình bày các tính chất chung của kim loại (tính chất vật lí, tính chất hóa học).
Từ khóa: kim loại, tính chất vật lí, tính chất hóa học
Loại kiến thức: CONCEPT
Môn học: KHTN
Lớp: G9
Tuần: W5"
SIO_NSC_CSBD_KL_02	Trình bày dãy hoạt động hóa học của kim loại	Trình bày dãy hoạt động hóa học của kim loại và ý nghĩa.	dãy hoạt động hóa học, kim loại, ý nghĩa	CONCEPT	S	KHTN	G9	W9	"Mã LO: SIO_NSC_CSBD_KL_02
Tên: Trình bày dãy hoạt động hóa học của kim loại
Mô tả: Trình bày dãy hoạt động hóa học của kim loại và ý nghĩa.
Từ khóa: dãy hoạt động hóa học, kim loại, ý nghĩa
Loại kiến thức: CONCEPT
Môn học: KHTN
Lớp: G9
Tuần: W9"
CIO_NSC_CSBD_PK_01	Phân biệt kim loại và phi kim	Chỉ ra sự khác nhau cơ bản về tính chất vật lí và hóa học giữa phi kim và kim loại.	phi kim, kim loại, so sánh, tính chất vật lí, tính chất hóa học	CONCEPT	S	KHTN	G9	W13	"Mã LO: CIO_NSC_CSBD_PK_01
Tên: Phân biệt kim loại và phi kim
Mô tả: Chỉ ra sự khác nhau cơ bản về tính chất vật lí và hóa học giữa phi kim và kim loại.
Từ khóa: phi kim, kim loại, so sánh, tính chất vật lí, tính chất hóa học
Loại kiến thức: CONCEPT
Môn học: KHTN
Lớp: G9
Tuần: W13"
SIO_NSC_CSBD_PK_01	Chỉ ra sự khác nhau cơ bản giữa phi kim và kim loại	Chỉ ra sự khác nhau cơ bản về tính chất vật lí và hóa học giữa phi kim và kim loại.	phi kim, kim loại, tính chất vật lí, hóa học, khác nhau	CONCEPT	S	KHTN	G9	W13	"Mã LO: SIO_NSC_CSBD_PK_01
Tên: Chỉ ra sự khác nhau cơ bản giữa phi kim và kim loại
Mô tả: Chỉ ra sự khác nhau cơ bản về tính chất vật lí và hóa học giữa phi kim và kim loại.
Từ khóa: phi kim, kim loại, tính chất vật lí, hóa học, khác nhau
Loại kiến thức: CONCEPT
Môn học: KHTN
Lớp: G9
Tuần: W13"
CIO_NSC_CSBD_HCHC_01	Hiểu về các hợp chất hữu cơ cơ bản	Giới thiệu và trình bày được các khái niệm, cấu tạo và tính chất cơ bản của một số hợp chất hữu cơ quan trọng.	hợp chất hữu cơ, alkane, alkene, alcohol, acid, lipid, carbohydrate, protein, polymer	CONCEPT	S	KHTN	G9	W30	"Mã LO: CIO_NSC_CSBD_HCHC_01
Tên: Hiểu về các hợp chất hữu cơ cơ bản
Mô tả: Giới thiệu và trình bày được các khái niệm, cấu tạo và tính chất cơ bản của một số hợp chất hữu cơ quan trọng.
Từ khóa: hợp chất hữu cơ, alkane, alkene, alcohol, acid, lipid, carbohydrate, protein, polymer
Loại kiến thức: CONCEPT
Môn học: KHTN
Lớp: G9
Tuần: W30"
